SEQN	SDDSRVYR	RIDSTATR	RIAGENDR	RIDAGEYR	RIDAGEMN	RIDRETH1	RIDRETH3	RIDEXMON	RIDEXAGM	DMQMILIZ	DMQADFC	DMDBORN4	DMDCITZN	DMDYRSUS	DMDEDUC3	DMDEDUC2	DMDMARTL	RIDEXPRG	SIALANG	SIAPROXY	SIAINTRP	FIALANG	FIAPROXY	FIAINTRP	MIALANG	MIAPROXY	MIAINTRP	AIALANGA	DMDHHSIZ	DMDFMSIZ	DMDHHSZA	DMDHHSZB	DMDHHSZE	DMDHRGND	DMDHRAGE	DMDHRBR4	DMDHREDU	DMDHRMAR	DMDHSEDU	WTINT2YR	WTMEC2YR	SDMVPSU	SDMVSTRA	INDHHIN2	INDFMIN2	INDFMPIR
84944	9	2	2	60	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	2	60	1	4	1	4	35799.566203	35171.247841	2	132	3	3	0.84
84945	9	2	2	30	NA	4	4	2	NA	2	NA	1	1	NA	NA	5	5	2	1	2	2	1	2	2	1	2	2	1	4	4	0	0	0	2	56	1	4	1	4	36686.777819	36756.555953	2	130	15	15	5
84948	9	2	2	41	NA	4	4	1	NA	2	NA	1	1	NA	NA	5	5	2	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	41	1	5	5	NA	18975.465254	19269.814282	1	124	14	14	4.83
84949	9	2	2	78	NA	4	4	2	NA	2	NA	1	1	NA	NA	4	2	NA	1	2	2	1	2	2	1	2	2	NA	1	1	0	0	1	2	78	1	4	2	NA	21497.765786	21474.643398	2	130	6	6	2.36
84950	9	2	1	48	NA	5	6	1	NA	2	NA	2	2	5	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	1	0	1	48	2	5	1	5	16615.111258	16824.842978	2	125	15	15	5
84954	9	2	2	64	NA	4	4	1	NA	2	NA	1	1	NA	NA	5	2	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	1	2	64	1	5	2	NA	19182.777614	25888.023853	2	133	6	6	2.1
84956	9	2	2	43	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	6	2	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	54	1	3	6	NA	115837.74794	119566.051089	1	129	14	14	5
84960	9	2	2	35	NA	1	1	1	NA	2	NA	2	2	6	NA	2	1	3	2	2	2	1	2	2	NA	NA	NA	NA	5	5	1	2	0	2	35	2	2	1	2	21959.771778	22970.576942	2	121	7	7	1.41
84964	9	2	2	22	NA	1	1	2	NA	2	NA	2	2	5	NA	3	1	2	1	2	2	1	2	2	1	2	2	1	3	3	1	0	0	1	22	1	4	1	3	29528.951563	36943.738946	1	126	7	7	1.99
84966	9	2	1	48	NA	4	4	1	NA	1	2	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	1	1	0	1	48	1	4	1	3	45270.295019	46122.157823	2	127	15	15	5
84967	9	2	1	76	NA	3	3	1	NA	1	2	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	2	77	1	4	1	4	66157.917932	67096.027472	1	125	9	9	3.45
84973	9	2	2	18	NA	3	3	2	220	2	NA	1	1	NA	12	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	6	6	0	1	2	1	78	1	2	1	NA	33753.812995	35401.139652	1	122	7	7	1.15
84974	9	2	2	28	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	2	1	0	0	0	2	28	1	4	5	NA	74831.822387	75728.670219	1	126	10	8	3.82
84978	9	2	2	60	NA	2	2	1	NA	2	NA	2	2	3	NA	2	1	NA	2	2	2	1	2	2	2	2	2	2	3	3	0	0	2	1	62	2	4	1	2	8459.537245	8214.55604	1	124	6	6	1.49
84979	9	2	2	63	NA	4	4	2	NA	2	NA	2	1	4	NA	3	1	NA	1	2	2	1	2	2	1	2	1	NA	5	5	1	0	2	1	29	2	4	1	5	21409.969312	21326.299005	2	123	14	14	3.16
84989	9	2	2	37	NA	5	7	2	NA	2	NA	1	1	NA	NA	3	1	2	1	2	2	1	2	2	1	2	2	1	7	7	2	1	0	1	43	1	3	1	3	23344.683315	24782.111005	1	130	15	15	3.74
84992	9	2	1	68	NA	4	4	2	NA	1	1	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	1	1	68	1	3	5	NA	13734.282221	13565.046825	1	130	6	6	2.17
84995	9	2	2	68	NA	3	3	1	NA	2	NA	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	1	2	68	1	3	5	NA	48353.363804	52199.597886	2	121	2	2	0.76
84997	9	2	2	29	NA	5	6	2	NA	2	NA	2	1	6	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	5	3	1	0	0	2	29	2	5	1	5	14905.573083	15580.926592	1	122	15	15	5
84998	9	2	2	58	NA	4	4	2	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	4	4	2	0	0	2	58	1	4	5	NA	31004.903898	32072.64966	1	126	5	5	0.82
85001	9	2	2	19	NA	4	4	1	236	2	NA	1	1	NA	11	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	6	6	1	0	1	2	51	1	2	6	NA	14593.567241	17196.875624	1	125	13	13	NA
85002	9	2	2	80	NA	1	1	1	NA	2	NA	2	2	3	NA	1	2	NA	2	2	2	NA	NA	NA	2	2	2	NA	6	6	0	3	1	2	41	2	2	4	NA	9923.608302	9460.54072	1	121	NA	NA	NA
85003	9	2	2	57	NA	1	1	2	NA	2	NA	2	2	2	NA	1	3	NA	2	2	2	2	2	2	2	2	2	2	5	5	0	2	0	1	29	2	1	1	4	13960.779734	14348.353386	1	122	7	7	1.35
85006	9	2	2	43	NA	4	4	2	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	43	1	5	1	4	27822.440596	29092.738606	1	129	15	15	5
85007	9	2	1	47	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	3	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	2	0	1	47	1	4	3	NA	40126.230802	39930.35613	1	130	6	6	1.44
85009	9	2	2	25	NA	1	1	2	NA	2	NA	2	2	5	NA	3	5	2	1	2	2	2	2	2	1	2	2	1	7	7	3	4	1	1	60	2	3	1	3	26271.055862	26675.250477	2	129	12	12	NA
85010	9	2	2	20	NA	5	7	2	NA	2	NA	1	1	NA	NA	4	5	3	1	2	2	1	2	2	NA	NA	NA	NA	3	3	0	1	0	1	43	1	4	77	NA	32881.808085	32962.56092	2	124	14	14	3.84
85014	9	2	1	42	NA	4	4	1	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	2	0	2	43	1	4	1	3	23522.034347	23145.054574	2	131	14	14	3.62
85016	9	2	2	50	NA	5	6	1	NA	2	NA	2	2	6	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	50	2	4	1	NA	20009.121073	21201.121056	1	124	2	2	0.38
85017	9	2	1	76	NA	4	4	2	NA	1	1	1	1	NA	NA	5	3	NA	1	2	2	1	2	2	1	2	2	NA	4	4	0	0	3	1	76	1	5	3	NA	11777.887088	12331.942336	2	119	15	15	4.12
85019	9	2	2	36	NA	4	4	1	NA	2	NA	1	1	NA	NA	2	5	2	1	2	2	1	2	2	1	2	2	1	6	6	0	4	0	2	36	1	2	5	NA	20413.569636	21321.615681	1	121	6	6	0.77
85020	9	2	2	18	NA	3	3	2	225	2	NA	1	1	NA	13	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	6	6	0	3	0	1	40	1	4	1	4	46513.332424	47919.630267	1	122	7	7	1.11
85022	9	2	1	61	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	3	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	1	1	61	1	4	3	NA	153149.454821	151692.869453	2	125	12	5	2.02
85024	9	2	1	49	NA	3	3	1	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	2	0	2	48	1	5	1	5	159631.456254	185947.589802	2	122	15	15	5
85033	9	2	2	70	NA	2	2	2	NA	2	NA	2	1	5	NA	1	4	NA	2	2	2	2	2	2	NA	NA	NA	NA	7	7	0	0	1	2	70	2	1	4	NA	7972.121726	9634.042185	1	119	4	4	0.46
85035	9	2	2	80	NA	2	2	1	NA	2	NA	1	1	NA	NA	1	1	NA	1	2	2	2	2	2	2	2	2	NA	2	2	0	0	2	1	78	2	1	1	1	14026.929433	13372.387646	1	128	3	3	0.9
85037	9	2	1	60	NA	1	1	1	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	1	1	60	1	3	1	3	8261.762664	8113.690331	1	123	14	14	5
85039	9	2	2	69	NA	2	2	2	NA	2	NA	2	1	9	NA	2	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	1	71	2	2	1	2	7903.349902	7567.639703	2	119	4	4	1.05
85040	9	2	2	25	NA	1	1	2	NA	2	NA	2	2	4	NA	1	6	2	2	2	2	2	2	2	2	2	2	2	4	4	1	1	0	2	25	2	1	6	NA	22264.06901	22606.613933	1	120	7	7	1.65
85041	9	2	2	78	NA	2	2	1	NA	2	NA	2	1	8	NA	2	3	NA	2	2	2	2	2	2	2	2	2	NA	2	2	0	0	1	2	78	2	2	3	NA	11305.530443	10930.135401	1	124	5	5	1.26
85042	9	2	1	23	NA	1	1	1	NA	2	NA	2	2	3	NA	1	6	NA	2	2	2	1	2	2	1	2	2	2	2	1	0	0	0	2	23	2	4	6	NA	33819.052291	40326.666707	1	120	5	3	1.19
85043	9	2	1	26	NA	4	4	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	6	6	2	2	0	2	28	1	4	6	NA	25668.700157	25610.715127	1	130	3	3	0.43
85048	9	2	1	34	NA	5	6	2	NA	2	NA	2	2	3	NA	5	1	NA	1	2	2	NA	NA	NA	1	2	2	1	5	5	1	1	0	1	34	2	5	1	5	21451.598157	27479.640491	2	129	NA	NA	NA
85049	9	2	1	52	NA	4	4	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	1	1	1	52	1	4	1	3	17335.4181	17285.075932	1	127	14	14	3.71
85051	9	2	1	67	NA	3	3	1	NA	1	1	1	1	NA	NA	3	3	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	1	1	67	1	3	3	NA	33754.90424	33995.057898	1	125	5	5	1.7
85052	9	2	1	34	NA	4	4	2	NA	2	NA	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	1	7	7	2	2	0	2	30	1	4	6	NA	19393.396099	22930.737588	2	124	9	9	1.5
85054	9	2	1	62	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	NA	NA	NA	1	2	2	1	3	3	0	0	2	2	61	1	5	1	4	127278.511364	133826.952768	1	123	NA	NA	NA
85055	9	2	2	39	NA	3	3	1	NA	1	2	1	1	NA	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	7	7	0	4	0	2	39	1	4	1	NA	70257.474428	72197.195565	2	132	15	15	5
85057	9	2	1	67	NA	3	3	2	NA	2	NA	2	2	6	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	2	1	67	2	4	1	NA	162112.589548	160570.756923	1	122	14	14	4.23
85060	9	2	1	55	NA	1	1	1	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	55	1	3	1	3	20580.814492	20904.426879	2	133	14	14	4.99
85061	9	2	1	70	NA	5	6	2	NA	2	NA	2	1	7	NA	3	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	1	70	2	3	1	3	20733.480202	20574.761835	1	132	3	3	0.83
85062	9	2	1	57	NA	5	6	1	NA	2	NA	2	1	7	NA	5	1	NA	1	2	2	1	2	1	1	2	2	1	7	7	2	4	2	2	48	2	5	1	2	20884.165565	20976.165707	2	122	14	14	1.03
85064	9	2	1	70	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	6	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	1	1	70	1	3	6	NA	15694.368006	15916.911834	1	130	3	3	0.82
85066	9	2	1	49	NA	2	2	2	NA	2	NA	2	7	6	NA	2	1	NA	2	2	2	2	2	2	1	2	2	2	3	3	0	1	0	1	49	2	2	1	1	30538.850823	30669.954711	1	125	14	14	4.23
85067	9	2	1	80	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	1	80	1	4	1	3	43922.711955	46937.630766	1	126	9	9	3.77
85069	9	2	2	74	NA	5	6	2	NA	2	NA	2	1	7	NA	5	1	NA	1	2	2	1	2	2	1	2	2	NA	3	3	0	0	1	2	74	2	5	1	NA	17273.891455	18619.780046	1	123	5	5	1.19
85073	9	2	2	41	NA	1	1	1	NA	2	NA	2	1	7	NA	1	5	2	1	2	2	1	2	2	1	2	2	1	4	4	0	2	0	2	41	2	1	5	NA	18986.950315	21495.347534	1	121	3	3	0.59
85076	9	2	2	36	NA	1	1	1	NA	2	NA	1	1	NA	NA	4	1	2	1	2	2	NA	NA	NA	1	2	2	1	4	4	0	2	0	1	42	NA	NA	1	4	24386.552292	31430.864572	1	128	NA	NA	NA
85077	9	2	1	70	NA	1	1	1	NA	2	NA	1	1	NA	NA	2	1	NA	1	2	2	1	2	2	1	2	2	NA	6	6	1	2	2	2	64	1	2	1	2	9071.988639	10500.369923	1	128	4	4	0.58
85088	9	2	2	68	NA	3	3	1	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	2	68	1	3	1	4	50683.648292	49794.099332	1	121	5	5	1.26
85093	9	2	2	61	NA	3	3	1	NA	2	NA	1	1	NA	NA	2	3	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	1	2	61	1	2	3	NA	109203.609946	107286.976852	2	125	14	14	4.46
85095	9	2	2	22	NA	2	2	1	NA	2	NA	2	2	2	NA	3	5	2	2	2	2	2	2	2	1	1	2	NA	6	6	0	0	0	2	57	2	5	1	5	19688.795635	19991.718564	1	124	14	14	2.87
85098	9	2	2	68	NA	1	1	1	NA	2	NA	2	2	7	NA	1	2	NA	1	2	1	1	2	2	2	2	2	2	5	5	0	2	1	2	68	2	1	2	NA	7862.286412	7634.601098	1	120	6	6	1.18
85101	9	2	1	63	NA	1	1	1	NA	2	NA	1	1	NA	NA	3	2	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	1	1	63	1	3	2	NA	8322.123491	8832.448801	1	121	6	6	1.88
85104	9	2	2	29	NA	1	1	1	NA	2	NA	2	2	2	NA	2	1	2	2	2	2	2	2	2	1	2	2	2	5	5	2	1	0	2	29	2	2	1	2	16764.658647	17746.046183	2	133	9	9	2.11
85107	9	2	1	24	NA	2	2	1	NA	2	NA	2	2	3	NA	2	5	NA	2	2	2	2	2	2	2	2	1	2	7	7	1	2	1	2	50	2	1	4	NA	53467.268005	57063.238056	2	127	5	5	0.59
85109	9	2	1	65	NA	3	3	2	NA	1	2	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	2	65	1	3	1	5	99597.903528	98650.640287	2	128	12	12	NA
85110	9	2	1	41	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	5	5	1	2	0	1	41	1	5	1	5	135144.556607	134484.853586	2	131	15	15	5
85111	9	2	2	49	NA	2	2	1	NA	2	NA	2	1	5	NA	5	1	NA	1	2	2	1	2	2	2	2	2	2	2	2	0	0	1	2	49	2	5	1	5	21087.935892	21429.458592	1	124	8	8	3.33
85113	9	2	1	21	NA	4	4	1	NA	2	NA	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	1	5	5	0	2	0	2	42	1	4	1	NA	27827.472616	27764.610966	2	131	8	8	1.58
85114	9	2	2	22	NA	2	2	1	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	3	3	0	0	0	2	54	2	4	4	NA	22890.056164	23978.802102	1	133	8	8	2.24
85117	9	2	1	37	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	4	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	0	1	37	1	5	4	NA	49066.809338	50473.516624	1	126	5	5	1.78
85118	9	2	2	45	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	58	1	4	1	4	89137.063149	91590.628559	2	130	9	9	3.56
85119	9	2	1	78	NA	5	6	2	NA	2	NA	2	1	9	NA	5	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	2	70	1	5	1	5	18440.184529	20173.038969	2	124	6	6	1.69
85120	9	2	1	65	NA	3	3	1	NA	2	NA	2	1	8	NA	2	1	NA	1	2	2	NA	NA	NA	1	2	2	1	4	4	0	2	1	1	65	2	2	1	5	125497.627151	172286.021479	1	133	NA	NA	NA
85126	9	2	2	39	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	39	1	4	1	4	90553.755269	93053.831376	2	131	15	15	5
85128	9	2	1	65	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	1	65	1	5	1	5	143841.97666	142473.913556	2	124	15	15	5
85131	9	2	2	24	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	6	2	1	2	2	1	2	2	1	2	2	1	2	1	0	0	0	1	27	1	5	6	NA	56436.858323	57113.245352	2	133	15	8	4.21
85132	9	2	2	31	NA	2	2	1	NA	2	NA	1	1	NA	NA	5	6	2	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	31	1	5	6	NA	36978.419865	38680.531261	1	124	15	15	5
85138	9	2	2	31	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	2	2	1	0	0	2	31	1	4	5	NA	67949.028682	69671.238795	1	126	3	3	0.78
85142	9	2	1	71	NA	1	1	1	NA	2	NA	1	1	NA	NA	1	1	NA	2	2	1	1	2	1	2	2	1	NA	3	3	0	0	2	2	70	1	3	1	1	11308.97764	11242.037093	1	128	6	6	1.24
85145	9	2	1	35	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	5	5	0	2	0	1	35	1	4	1	2	37713.395283	38880.236118	2	132	9	9	2.14
85147	9	2	2	25	NA	1	1	1	NA	2	NA	1	1	NA	NA	2	1	2	1	2	2	1	2	2	1	2	2	1	4	4	2	0	0	2	25	1	2	1	4	24259.115981	25412.980078	1	128	2	2	0.25
85148	9	2	1	45	NA	1	1	2	NA	2	NA	2	2	5	NA	3	6	NA	2	2	2	2	2	2	2	2	1	2	6	6	0	4	0	1	45	2	3	6	NA	24831.294224	24609.690858	1	120	7	7	1.23
85152	9	2	2	72	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	1	75	1	4	1	4	96573.311123	99979.391993	2	120	8	8	3.12
85154	9	2	2	47	NA	4	4	1	NA	2	NA	1	1	NA	NA	2	5	NA	1	2	2	1	2	2	NA	NA	NA	NA	3	3	0	0	0	2	47	1	2	5	NA	22785.749882	22834.672123	2	132	3	3	0.71
85155	9	2	2	50	NA	2	2	1	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	1	0	1	56	1	4	1	5	18497.758679	18549.943612	1	127	10	10	3.48
85156	9	2	2	73	NA	4	4	2	NA	2	NA	1	1	NA	NA	1	5	NA	1	2	2	1	2	2	1	2	2	NA	1	1	0	0	1	2	73	1	1	5	NA	21497.765786	26609.540814	2	130	2	2	0.73
85158	9	2	2	44	NA	5	6	2	NA	2	NA	2	1	99	NA	4	6	2	1	2	2	1	2	2	1	2	2	1	3	3	0	0	0	1	53	1	4	6	NA	23455.480027	24852.789369	2	120	8	8	2.6
85159	9	2	2	31	NA	4	4	1	NA	2	NA	1	1	NA	NA	3	1	2	1	2	2	1	2	2	1	2	2	1	3	3	0	1	0	1	43	1	4	1	3	19149.011966	18996.644702	2	125	8	8	2.23
85160	9	2	2	26	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	3	2	1	2	2	1	2	2	1	2	2	1	2	1	0	0	0	1	26	1	3	5	NA	71430.375915	71575.144272	1	126	4	1	0.34
85161	9	2	2	66	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	2	1	68	1	5	1	5	38250.273299	37578.942564	1	123	8	8	2.56
85163	9	2	1	29	NA	1	1	1	NA	2	NA	1	1	NA	NA	4	6	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	0	1	29	1	4	6	NA	37448.966122	39967.61661	1	121	8	2	0.42
85164	9	2	1	39	NA	4	4	2	NA	2	NA	2	2	7	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	5	5	2	0	0	1	39	2	4	1	5	18509.54577	20419.764145	1	125	10	10	2.46
85166	9	2	2	53	NA	1	1	1	NA	2	NA	2	1	7	NA	2	6	NA	2	2	2	2	2	2	1	2	2	1	7	7	1	4	1	2	53	2	2	6	NA	11728.017568	11761.104052	2	133	12	12	NA
85170	9	2	2	80	NA	4	4	1	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	2	80	1	5	1	NA	15678.730944	21219.321849	2	133	14	14	5
85176	9	2	1	19	NA	1	1	1	238	2	NA	1	1	NA	15	NA	NA	NA	1	2	2	2	2	2	1	2	2	1	4	4	0	0	0	1	59	2	2	1	1	13404.126766	13277.118892	2	133	14	14	3.09
85177	9	2	2	66	NA	2	2	1	NA	2	NA	1	1	NA	NA	3	6	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	0	2	2	66	1	3	6	NA	9845.729657	9585.755282	1	127	5	5	0.93
85179	9	2	2	20	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	6	6	1	2	0	1	39	1	4	1	4	75174.025353	76074.974434	1	130	15	15	3.99
85183	9	2	1	33	NA	1	1	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	7	7	3	2	0	1	33	1	4	1	3	26689.378359	27745.104018	1	128	7	7	0.9
85187	9	2	2	67	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	2	67	1	4	1	4	137743.146548	135325.615906	2	127	6	6	1.94
85192	9	2	2	53	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	6	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	1	1	68	1	4	6	NA	118592.753739	119426.336706	1	125	12	1	0
85193	9	2	2	36	NA	5	6	1	NA	2	NA	2	2	4	NA	4	1	2	1	2	1	1	2	2	NA	NA	NA	NA	4	4	1	1	0	2	36	2	4	1	5	23498.743591	25736.21053	2	122	15	15	5
85194	9	2	2	38	NA	2	2	1	NA	2	NA	2	2	3	NA	3	6	2	2	2	2	2	2	2	2	2	2	2	3	3	1	0	0	1	43	2	3	6	NA	19364.068458	19590.177451	1	124	8	8	2.59
85197	9	2	1	60	NA	4	4	2	NA	2	NA	2	2	2	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	1	1	60	2	3	1	NA	11825.19347	11486.676531	2	120	6	4	1.39
85200	9	2	2	46	NA	1	1	1	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	1	2	1	70	1	4	1	5	22960.160663	23024.934697	2	133	15	15	4.44
85202	9	2	1	34	NA	2	2	1	NA	2	NA	2	2	4	NA	4	1	NA	1	2	2	1	2	2	1	2	2	2	5	5	1	2	0	1	34	2	4	1	4	36921.518555	37121.467226	1	121	5	5	0.84
85203	9	2	2	71	NA	1	1	1	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	NA	3	3	0	0	2	1	74	1	2	1	5	14026.929433	13561.171564	1	127	7	7	1.79
85205	9	2	1	25	NA	1	1	1	NA	2	NA	2	2	4	NA	3	1	NA	2	2	2	2	2	2	2	2	2	2	4	4	0	1	0	2	45	2	2	1	2	29671.144939	31666.693853	1	120	7	7	1.65
85209	9	2	2	43	NA	3	3	2	NA	2	NA	2	1	8	NA	4	3	2	1	2	2	1	2	2	1	2	2	1	3	3	0	2	0	2	43	2	4	3	NA	93933.120917	92922.01215	1	131	9	9	2.74
85211	9	2	1	42	NA	5	6	1	NA	2	NA	2	2	3	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	2	0	0	1	42	2	5	1	3	20208.285054	20194.057269	2	133	15	15	4.53
85213	9	2	1	52	NA	1	1	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	53	1	3	1	4	26862.0471	27778.183052	1	127	12	12	NA
85214	9	2	1	26	NA	4	4	1	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	0	1	56	1	5	1	5	31523.824771	31522.035062	2	133	10	10	3.22
85215	9	2	1	65	NA	4	4	2	NA	1	1	1	1	NA	NA	3	3	NA	1	2	2	1	2	2	1	2	2	1	7	4	3	1	1	2	24	1	2	5	NA	15668.890087	16724.56471	1	132	2	1	0.1
85216	9	2	2	65	NA	4	4	1	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	1	2	65	1	4	5	NA	19809.21868	19731.804117	2	132	3	3	0.84
85219	9	2	1	75	NA	3	3	1	NA	1	1	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	1	75	1	4	1	3	15084.992174	15172.156397	2	125	5	5	1.25
85220	9	2	1	47	NA	4	4	2	NA	2	NA	1	1	NA	NA	2	3	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	47	1	2	3	NA	21908.633523	21557.511185	2	131	8	8	3.12
85222	9	2	2	35	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	4	4	1	1	0	1	30	1	4	1	4	65082.908174	66879.765999	1	130	8	8	1.9
85224	9	2	2	48	NA	1	1	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	48	1	4	1	3	24841.17097	25992.82454	1	126	14	14	4.71
85228	9	2	1	19	NA	1	1	2	237	2	NA	1	1	NA	13	NA	NA	NA	1	2	2	2	2	2	1	2	2	1	7	7	2	4	0	1	50	2	2	1	1	20753.06466	20082.704581	2	130	3	3	0.21
85229	9	2	2	29	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	1	3	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	29	1	5	1	5	122411.307863	123878.388479	1	132	15	15	5
85230	9	2	2	55	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	3	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	0	2	55	1	3	3	NA	52204.008562	51879.068281	1	130	4	4	1.44
